entity,code,year,crop,yield
Pakistan,PAK,1963,barley,0.6317
Pakistan,PAK,1964,wheat,0.8292
Pakistan,PAK,1964,rice,1.4937
Pakistan,PAK,1964,maize,1.0861
Pakistan,PAK,1964,barley,0.6293000000000001
Pakistan,PAK,1965,wheat,0.8631000000000001
Pakistan,PAK,1965,rice,1.4174
Pakistan,PAK,1965,maize,0.9956
Pakistan,PAK,1965,barley,0.6368
Pakistan,PAK,1966,wheat,0.7597
Pakistan,PAK,1966,rice,1.4523
Pakistan,PAK,1966,maize,1.0608
Pakistan,PAK,1966,barley,0.5369
Pakistan,PAK,1967,wheat,0.811
Pakistan,PAK,1967,rice,1.5835
Pakistan,PAK,1967,maize,1.3021
Pakistan,PAK,1967,barley,0.5435
Pakistan,PAK,1968,wheat,1.0727
Pakistan,PAK,1968,rice,1.9604
Pakistan,PAK,1968,maize,1.0155
Pakistan,PAK,1968,barley,0.6221
Pakistan,PAK,1969,wheat,1.0744
Pakistan,PAK,1969,rice,2.2201
Pakistan,PAK,1969,maize,1.0309
Pakistan,PAK,1969,barley,0.6226
Pakistan,PAK,1970,wheat,1.171
Pakistan,PAK,1970,rice,2.1939
Pakistan,PAK,1970,maize,1.1208
Pakistan,PAK,1970,barley,0.6583
Pakistan,PAK,1971,wheat,1.0833000000000002
Pakistan,PAK,1971,rice,2.3293
Pakistan,PAK,1971,maize,1.1139
Pakistan,PAK,1971,barley,0.6463
Pakistan,PAK,1972,wheat,1.1887
Pakistan,PAK,1972,rice,2.3624
Pakistan,PAK,1972,maize,1.0945
Pakistan,PAK,1972,barley,0.6577000000000001
Pakistan,PAK,1973,wheat,1.2465000000000002
Pakistan,PAK,1973,rice,2.4353
Pakistan,PAK,1973,maize,1.2135
Pakistan,PAK,1973,barley,0.6624
Pakistan,PAK,1974,wheat,1.248
Pakistan,PAK,1974,rice,2.1632
Pakistan,PAK,1974,maize,1.2171
Pakistan,PAK,1974,barley,0.6817000000000001
Pakistan,PAK,1975,wheat,1.3202
Pakistan,PAK,1975,rice,2.2964
Pakistan,PAK,1975,maize,1.2944
Pakistan,PAK,1975,barley,0.7076
Pakistan,PAK,1976,wheat,1.4222
Pakistan,PAK,1976,rice,2.3472
Pakistan,PAK,1976,maize,1.2242
Pakistan,PAK,1976,barley,0.7006
Pakistan,PAK,1977,wheat,1.431
Pakistan,PAK,1977,rice,2.3297000000000003
Pakistan,PAK,1977,maize,1.2512
Pakistan,PAK,1977,barley,0.7089000000000001
Pakistan,PAK,1978,wheat,1.3156
Pakistan,PAK,1978,rice,2.423
Pakistan,PAK,1978,maize,1.2282
Pakistan,PAK,1978,barley,0.7234
Pakistan,PAK,1979,wheat,1.4879
Pakistan,PAK,1979,rice,2.371
Pakistan,PAK,1979,maize,1.2483
Pakistan,PAK,1979,barley,0.7276
Pakistan,PAK,1980,wheat,1.568
Pakistan,PAK,1980,rice,2.4235
Pakistan,PAK,1980,maize,1.2619
Pakistan,PAK,1980,barley,0.7414000000000001
Pakistan,PAK,1981,wheat,1.6431
Pakistan,PAK,1981,rice,2.6035
Pakistan,PAK,1981,maize,1.2588
Pakistan,PAK,1981,barley,0.6766
Pakistan,PAK,1982,wheat,1.5651000000000002
Pakistan,PAK,1982,rice,2.6121000000000003
Pakistan,PAK,1982,maize,1.273
Pakistan,PAK,1982,barley,0.7107
Pakistan,PAK,1983,wheat,1.6781
Pakistan,PAK,1983,rice,2.5065
Pakistan,PAK,1983,maize,1.2701
Pakistan,PAK,1983,barley,0.7043
Pakistan,PAK,1984,wheat,1.4819
Pakistan,PAK,1984,rice,2.4883
Pakistan,PAK,1984,maize,1.2705
Pakistan,PAK,1984,barley,0.6978000000000001
Pakistan,PAK,1985,wheat,1.6123
Pakistan,PAK,1985,rice,2.3499000000000003
Pakistan,PAK,1985,maize,1.2556
Pakistan,PAK,1985,barley,0.6926
Pakistan,PAK,1986,wheat,1.8806
Pakistan,PAK,1986,rice,2.532
Pakistan,PAK,1986,maize,1.3614000000000002
Pakistan,PAK,1986,barley,0.7082
Pakistan,PAK,1987,wheat,1.5593
Pakistan,PAK,1987,rice,2.4765
Pakistan,PAK,1987,maize,1.3197
Pakistan,PAK,1987,barley,0.5924
Pakistan,PAK,1988,wheat,1.7343000000000002
Pakistan,PAK,1988,rice,2.3511
Pakistan,PAK,1988,maize,1.3907
Pakistan,PAK,1988,barley,0.771
Pakistan,PAK,1989,wheat,1.8655
Pakistan,PAK,1989,rice,2.2925
Pakistan,PAK,1989,maize,1.3667
Pakistan,PAK,1989,barley,0.7719
Pakistan,PAK,1990,wheat,1.8249
Pakistan,PAK,1990,rice,2.3151
Pakistan,PAK,1990,maize,1.4014
Pakistan,PAK,1990,barley,0.8487
Pakistan,PAK,1991,wheat,1.841
Pakistan,PAK,1991,rice,2.3199
Pakistan,PAK,1991,maize,1.4235
Pakistan,PAK,1991,barley,0.9056
Pakistan,PAK,1992,wheat,1.991
Pakistan,PAK,1992,rice,2.3686000000000003
Pakistan,PAK,1992,maize,1.3966
Pakistan,PAK,1992,barley,0.9389
Pakistan,PAK,1993,wheat,1.9466
Pakistan,PAK,1993,rice,2.7397
Pakistan,PAK,1993,maize,1.3983
Pakistan,PAK,1993,barley,0.9925
Pakistan,PAK,1994,wheat,1.8935
Pakistan,PAK,1994,rice,2.4333
Pakistan,PAK,1994,maize,1.5004000000000002
Pakistan,PAK,1994,barley,0.9675
Pakistan,PAK,1995,wheat,2.0811
Pakistan,PAK,1995,rice,2.7522
Pakistan,PAK,1995,maize,1.6908
Pakistan,PAK,1995,barley,0.9939
Pakistan,PAK,1996,wheat,2.0184
Pakistan,PAK,1996,rice,2.8685
Pakistan,PAK,1996,maize,1.5884
Pakistan,PAK,1996,barley,1.0163
Pakistan,PAK,1997,wheat,2.0533
Pakistan,PAK,1997,rice,2.8048
Pakistan,PAK,1997,maize,1.6352
Pakistan,PAK,1997,barley,0.9862
Pakistan,PAK,1998,wheat,2.2376
Pakistan,PAK,1998,rice,2.893
Pakistan,PAK,1998,maize,1.7853
Pakistan,PAK,1998,barley,1.0701
Pakistan,PAK,1999,wheat,2.1698
Pakistan,PAK,1999,rice,3.0744
Pakistan,PAK,1999,maize,1.7169
Pakistan,PAK,1999,barley,1.0015
Pakistan,PAK,2000,wheat,2.4907
Pakistan,PAK,2000,rice,3.0312
Pakistan,PAK,2000,maize,1.7086
Pakistan,PAK,2000,barley,0.9506
Pakistan,PAK,2001,wheat,2.3254
Pakistan,PAK,2001,rice,2.7542
Pakistan,PAK,2001,maize,1.7631
Pakistan,PAK,2001,barley,0.8752000000000001
Pakistan,PAK,2002,wheat,2.2621000000000002
Pakistan,PAK,2002,rice,3.0192
Pakistan,PAK,2002,maize,1.8448
Pakistan,PAK,2002,barley,0.9024
Pakistan,PAK,2003,wheat,2.3878
Pakistan,PAK,2003,rice,2.9551000000000003
Pakistan,PAK,2003,maize,2.0034
Pakistan,PAK,2003,barley,0.9248
Pakistan,PAK,2004,wheat,2.3733
Pakistan,PAK,2004,rice,2.9914
Pakistan,PAK,2004,maize,2.8488
Pakistan,PAK,2004,barley,0.9606
Pakistan,PAK,2005,wheat,2.5858000000000003
Pakistan,PAK,2005,rice,3.1742000000000004
Pakistan,PAK,2005,maize,2.9843
Pakistan,PAK,2005,barley,0.9829
Pakistan,PAK,2006,wheat,2.5186
Pakistan,PAK,2006,rice,3.1604
Pakistan,PAK,2006,maize,3.0368
Pakistan,PAK,2006,barley,0.9733
Pakistan,PAK,2007,wheat,2.7156
Pakistan,PAK,2007,rice,3.3176
Pakistan,PAK,2007,maize,3.4265000000000003
Pakistan,PAK,2007,barley,0.9862
Pakistan,PAK,2008,wheat,2.4514
Pakistan,PAK,2008,rice,3.5199000000000003
Pakistan,PAK,2008,maize,3.4154
Pakistan,PAK,2008,barley,0.9594
Pakistan,PAK,2009,wheat,2.6568
Pakistan,PAK,2009,rice,3.5809
Pakistan,PAK,2009,maize,3.4879
Pakistan,PAK,2009,barley,0.9477
Pakistan,PAK,2010,wheat,2.5528
Pakistan,PAK,2010,rice,3.0588
Pakistan,PAK,2010,maize,3.8052
Pakistan,PAK,2010,barley,0.8490000000000001
Pakistan,PAK,2011,wheat,2.8328
Pakistan,PAK,2011,rice,3.5939
Pakistan,PAK,2011,maize,3.9897
Pakistan,PAK,2011,barley,0.9235
Pakistan,PAK,2012,wheat,2.7138
Pakistan,PAK,2012,rice,3.5966
Pakistan,PAK,2012,maize,3.983
Pakistan,PAK,2012,barley,0.91
Pakistan,PAK,2013,wheat,2.7957
Pakistan,PAK,2013,rice,3.7528
Pakistan,PAK,2013,maize,4.2313
Pakistan,PAK,2013,barley,0.9207
Pakistan,PAK,2014,wheat,2.8241
Pakistan,PAK,2014,rice,3.6339
Pakistan,PAK,2014,maize,4.3211
Pakistan,PAK,2014,barley,0.9389
Pakistan,PAK,2015,wheat,2.7256
Pakistan,PAK,2015,rice,3.724
Pakistan,PAK,2015,maize,4.4248
Pakistan,PAK,2015,barley,0.9261
Pakistan,PAK,2016,wheat,2.779
Pakistan,PAK,2016,rice,3.7716
Pakistan,PAK,2016,maize,4.5491
Pakistan,PAK,2016,barley,0.9167
Pakistan,PAK,2017,wheat,2.9729
Pakistan,PAK,2017,rice,3.8526
Pakistan,PAK,2017,maize,4.7182
Pakistan,PAK,2017,barley,0.9531
Pakistan,PAK,2018,wheat,2.8505000000000003
Pakistan,PAK,2018,rice,3.8444
Pakistan,PAK,2018,maize,4.786300000000001
Pakistan,PAK,2018,barley,0.9574
Philippines,PHL,1961,rice,1.2299
Philippines,PHL,1961,maize,0.628
Philippines,PHL,1962,rice,1.2548
Philippines,PHL,1962,maize,0.6529
Philippines,PHL,1963,rice,1.2447
Philippines,PHL,1963,maize,0.6812
Philippines,PHL,1964,rice,1.2478
Philippines,PHL,1964,maize,0.6827000000000001
Philippines,PHL,1965,rice,1.3099
Philippines,PHL,1965,maize,0.6552
Philippines,PHL,1966,rice,1.3223
Philippines,PHL,1966,maize,0.6905
Philippines,PHL,1967,rice,1.3804
Philippines,PHL,1967,maize,0.7203
Philippines,PHL,1968,rice,1.3339
Philippines,PHL,1968,maize,0.7681
Philippines,PHL,1969,rice,1.7098
Philippines,PHL,1969,maize,0.8300000000000001
Philippines,PHL,1970,rice,1.746
Philippines,PHL,1970,maize,0.8287
Philippines,PHL,1971,rice,1.598
Philippines,PHL,1971,maize,0.8248000000000001
Philippines,PHL,1972,rice,1.4431
Philippines,PHL,1972,maize,0.784
Philippines,PHL,1973,rice,1.4624
Philippines,PHL,1973,maize,0.8280000000000001
Philippines,PHL,1974,rice,1.5458
Philippines,PHL,1974,maize,0.8352
Philippines,PHL,1975,rice,1.6636000000000002
Philippines,PHL,1975,maize,0.8510000000000001
Philippines,PHL,1976,rice,1.7967000000000002
Philippines,PHL,1976,maize,0.8557
Philippines,PHL,1977,rice,2.0142
Philippines,PHL,1977,maize,0.8854000000000001
Philippines,PHL,1978,rice,2.0253
Philippines,PHL,1978,maize,0.9425
Philippines,PHL,1979,rice,2.1131
Philippines,PHL,1979,maize,0.9755
Philippines,PHL,1980,rice,2.2105
Philippines,PHL,1980,maize,0.9602
Philippines,PHL,1981,rice,2.2977000000000003
Philippines,PHL,1981,maize,0.979
Philippines,PHL,1982,rice,2.6342000000000003
Philippines,PHL,1982,maize,0.99
Philippines,PHL,1983,rice,2.3227
Philippines,PHL,1983,maize,1.0232
Philippines,PHL,1984,rice,2.43
Philippines,PHL,1984,maize,1.0657
Philippines,PHL,1985,rice,2.5879000000000003
Philippines,PHL,1985,maize,1.1171
Philippines,PHL,1986,rice,2.7173000000000003
Philippines,PHL,1986,maize,1.1482
Philippines,PHL,1987,rice,2.6229
Philippines,PHL,1987,maize,1.1617
Philippines,PHL,1988,rice,2.6442
Philippines,PHL,1988,maize,1.1823
Philippines,PHL,1989,rice,2.7046
Philippines,PHL,1989,maize,1.2258
Philippines,PHL,1990,rice,2.9786
Philippines,PHL,1990,maize,1.3358
Philippines,PHL,1991,rice,2.8243
Philippines,PHL,1991,maize,1.2969000000000002
Philippines,PHL,1992,rice,2.8545000000000003
Philippines,PHL,1992,maize,1.3865
Philippines,PHL,1993,rice,2.8742
Philippines,PHL,1993,maize,1.5235
Philippines,PHL,1994,rice,2.8859000000000004
Philippines,PHL,1994,maize,1.5035
Philippines,PHL,1995,rice,2.8043
Philippines,PHL,1995,maize,1.5334
Philippines,PHL,1996,rice,2.8558000000000003
Philippines,PHL,1996,maize,1.5175
Philippines,PHL,1997,rice,2.9329
Philippines,PHL,1997,maize,1.5894
Philippines,PHL,1998,rice,2.6986000000000003
Philippines,PHL,1998,maize,1.624
Philippines,PHL,1999,rice,2.9468
Philippines,PHL,1999,maize,1.7351
Philippines,PHL,2000,rice,3.0681000000000003
Philippines,PHL,2000,maize,1.7970000000000002
Philippines,PHL,2001,rice,3.1866000000000003
Philippines,PHL,2001,maize,1.8198
Philippines,PHL,2002,rice,3.2797
Philippines,PHL,2002,maize,1.8031
Philippines,PHL,2003,rice,3.3696
Philippines,PHL,2003,maize,1.9153
Philippines,PHL,2004,rice,3.5130000000000003
Philippines,PHL,2004,maize,2.1421
Philippines,PHL,2005,rice,3.5876
Philippines,PHL,2005,maize,2.1514
Philippines,PHL,2006,rice,3.6844
Philippines,PHL,2006,maize,2.366
Philippines,PHL,2007,rice,3.8008
Philippines,PHL,2007,maize,2.5439000000000003
Philippines,PHL,2008,rice,3.7703
Philippines,PHL,2008,maize,2.6036
Philippines,PHL,2009,rice,3.589
Philippines,PHL,2009,maize,2.6208
Philippines,PHL,2010,rice,3.6224
Philippines,PHL,2010,maize,2.5517000000000003
Philippines,PHL,2011,rice,3.6776
Philippines,PHL,2011,maize,2.7396000000000003
Philippines,PHL,2012,rice,3.8448
Philippines,PHL,2012,maize,2.8555
Philippines,PHL,2013,rice,3.8852
Philippines,PHL,2013,maize,2.8776
Philippines,PHL,2014,rice,4.0019
Philippines,PHL,2014,maize,2.9756
Philippines,PHL,2015,rice,3.898
Philippines,PHL,2015,maize,2.9348
Philippines,PHL,2016,rice,3.869
Philippines,PHL,2016,maize,2.9056
Philippines,PHL,2017,rice,4.0061
Philippines,PHL,2017,maize,3.1007
Philippines,PHL,2018,rice,3.9718
Philippines,PHL,2018,maize,3.0946
Russia,RUS,1992,wheat,1.903
Russia,RUS,1992,rice,2.8407
Russia,RUS,1992,maize,2.6843
Russia,RUS,1992,barley,1.8537
Russia,RUS,1993,wheat,1.7655
Russia,RUS,1993,rice,2.6382000000000003
Russia,RUS,1993,maize,3.1022000000000003
Russia,RUS,1993,barley,1.7342000000000002
Russia,RUS,1994,wheat,1.4498
Russia,RUS,1994,rice,2.7125
Russia,RUS,1994,maize,1.7019000000000002
Russia,RUS,1994,barley,1.6493
Russia,RUS,1995,wheat,1.3946
Russia,RUS,1995,rice,3.2062
Russia,RUS,1995,maize,2.7612
Russia,RUS,1995,barley,1.0732000000000002
Russia,RUS,1996,wheat,1.5449000000000002
Russia,RUS,1996,rice,2.4799
Russia,RUS,1996,maize,2.3349
Russia,RUS,1996,barley,1.3513000000000002
Russia,RUS,1997,wheat,1.8417
Russia,RUS,1997,rice,2.3367
Russia,RUS,1997,maize,3.1366
Russia,RUS,1997,barley,1.7531
Russia,RUS,1998,wheat,1.3594000000000002
Russia,RUS,1998,rice,3.0329
Russia,RUS,1998,maize,1.5951000000000002
Russia,RUS,1998,barley,1.3804
Russia,RUS,1999,wheat,1.5691000000000002
Russia,RUS,1999,rice,2.7319
Russia,RUS,1999,maize,1.9055
Russia,RUS,1999,barley,1.425
Russia,RUS,2000,wheat,1.6144
Russia,RUS,2000,rice,3.4863
Russia,RUS,2000,maize,2.0660000000000003
Russia,RUS,2000,barley,1.6601
Russia,RUS,2001,wheat,2.0583
Russia,RUS,2001,rice,3.4823
Russia,RUS,2001,maize,1.7299
Russia,RUS,2001,barley,2.0052000000000003
Russia,RUS,2002,wheat,2.0681000000000003
Russia,RUS,2002,rice,3.752
Russia,RUS,2002,maize,2.7422
Russia,RUS,2002,barley,1.9657
Russia,RUS,2003,wheat,1.703
Russia,RUS,2003,rice,3.1337
Russia,RUS,2003,maize,3.0813
Russia,RUS,2003,barley,1.9427
Russia,RUS,2004,wheat,1.9823
Russia,RUS,2004,rice,3.7584
Russia,RUS,2004,maize,3.8752
Russia,RUS,2004,barley,1.787
Russia,RUS,2005,wheat,1.9291
Russia,RUS,2005,rice,4.1757
Russia,RUS,2005,maize,3.85
Russia,RUS,2005,barley,1.8
Russia,RUS,2006,wheat,1.9492
Russia,RUS,2006,rice,4.3573
Russia,RUS,2006,maize,3.6152
Russia,RUS,2006,barley,1.8811
Russia,RUS,2007,wheat,2.1007
Russia,RUS,2007,rice,4.4875
Russia,RUS,2007,maize,2.93
Russia,RUS,2007,barley,1.859
Russia,RUS,2008,wheat,2.4459
Russia,RUS,2008,rice,4.6029
Russia,RUS,2008,maize,3.8588
Russia,RUS,2008,barley,2.4572000000000003
Russia,RUS,2009,wheat,2.3182
Russia,RUS,2009,rice,5.1447
Russia,RUS,2009,maize,3.5319000000000003
Russia,RUS,2009,barley,2.3156000000000003
Russia,RUS,2010,wheat,1.9181
Russia,RUS,2010,rice,5.2801
Russia,RUS,2010,maize,3.0086
Russia,RUS,2010,barley,1.6904
Russia,RUS,2011,wheat,2.2645
Russia,RUS,2011,rice,5.0939000000000005
Russia,RUS,2011,maize,4.3444
Russia,RUS,2011,barley,2.2028000000000003
Russia,RUS,2012,wheat,1.7727000000000002
Russia,RUS,2012,rice,5.49
Russia,RUS,2012,maize,4.2388
Russia,RUS,2012,barley,1.8259
Russia,RUS,2013,wheat,2.2288
Russia,RUS,2013,rice,4.9473
Russia,RUS,2013,maize,5.011
Russia,RUS,2013,barley,1.9209
Russia,RUS,2014,wheat,2.4976000000000003
Russia,RUS,2014,rice,5.3621
Russia,RUS,2014,maize,4.3593
Russia,RUS,2014,barley,2.271
Russia,RUS,2015,wheat,2.3883
Russia,RUS,2015,rice,5.5795
Russia,RUS,2015,maize,4.9337
Russia,RUS,2015,barley,2.1315
Russia,RUS,2016,wheat,2.6854
Russia,RUS,2016,rice,5.303100000000001
Russia,RUS,2016,maize,5.5029
Russia,RUS,2016,barley,2.209
Russia,RUS,2017,wheat,3.1254
Russia,RUS,2017,rice,5.3144
Russia,RUS,2017,maize,4.8875
Russia,RUS,2017,barley,2.6286
Russia,RUS,2018,wheat,2.725
Russia,RUS,2018,rice,5.7622
Russia,RUS,2018,maize,4.8067
Russia,RUS,2018,barley,2.158
South Africa,ZAF,1961,wheat,0.619
South Africa,ZAF,1961,rice,1.5875
South Africa,ZAF,1961,maize,1.2853
South Africa,ZAF,1961,barley,0.6207
South Africa,ZAF,1962,wheat,0.5127
South Africa,ZAF,1962,rice,1.4513
South Africa,ZAF,1962,maize,1.3877000000000002
South Africa,ZAF,1962,barley,0.6935
South Africa,ZAF,1963,wheat,0.5793
South Africa,ZAF,1963,rice,1.3954
South Africa,ZAF,1963,maize,1.4121
South Africa,ZAF,1963,barley,0.5286000000000001
South Africa,ZAF,1964,wheat,0.8036000000000001
South Africa,ZAF,1964,rice,1.4615
South Africa,ZAF,1964,maize,0.9723
South Africa,ZAF,1964,barley,0.7966000000000001
South Africa,ZAF,1965,wheat,0.4824
South Africa,ZAF,1965,rice,1.5385
South Africa,ZAF,1965,maize,1.0741
South Africa,ZAF,1965,barley,0.5
South Africa,ZAF,1966,wheat,0.4832
South Africa,ZAF,1966,rice,1.5385
South Africa,ZAF,1966,maize,1.2169
South Africa,ZAF,1966,barley,0.6129
South Africa,ZAF,1967,wheat,0.8297
South Africa,ZAF,1967,rice,1.5385
South Africa,ZAF,1967,maize,2.136
South Africa,ZAF,1967,barley,0.6538
South Africa,ZAF,1968,wheat,0.7467
South Africa,ZAF,1968,rice,1.5385
South Africa,ZAF,1968,maize,1.1332
South Africa,ZAF,1968,barley,0.5781000000000001
South Africa,ZAF,1969,wheat,0.7114
South Africa,ZAF,1969,rice,1.5385
South Africa,ZAF,1969,maize,1.2259
South Africa,ZAF,1969,barley,0.3448
South Africa,ZAF,1970,wheat,0.7233
South Africa,ZAF,1970,rice,1.5385
South Africa,ZAF,1970,maize,1.3986
South Africa,ZAF,1970,barley,0.75
South Africa,ZAF,1971,wheat,0.8308000000000001
South Africa,ZAF,1971,rice,1.5385
South Africa,ZAF,1971,maize,1.8023
South Africa,ZAF,1971,barley,0.6957
South Africa,ZAF,1972,wheat,0.8656
South Africa,ZAF,1972,rice,2.3077
South Africa,ZAF,1972,maize,1.9173
South Africa,ZAF,1972,barley,0.6471
South Africa,ZAF,1973,wheat,0.924
South Africa,ZAF,1973,rice,2.3077
South Africa,ZAF,1973,maize,1.0571000000000002
South Africa,ZAF,1973,barley,0.5246000000000001
South Africa,ZAF,1974,wheat,0.8558
South Africa,ZAF,1974,rice,2.3077
South Africa,ZAF,1974,maize,2.2994
South Africa,ZAF,1974,barley,0.9403
South Africa,ZAF,1975,wheat,0.9744
South Africa,ZAF,1975,rice,2.3077
South Africa,ZAF,1975,maize,1.9071
South Africa,ZAF,1975,barley,0.9324
South Africa,ZAF,1976,wheat,1.1475
South Africa,ZAF,1976,rice,2.3077
South Africa,ZAF,1976,maize,1.5069
South Africa,ZAF,1976,barley,0.8295
South Africa,ZAF,1977,wheat,1.0279
South Africa,ZAF,1977,rice,2.3077
South Africa,ZAF,1977,maize,2.081
South Africa,ZAF,1977,barley,1.1778
South Africa,ZAF,1978,wheat,0.8929
South Africa,ZAF,1978,rice,2.3077
South Africa,ZAF,1978,maize,2.313
South Africa,ZAF,1978,barley,1.3776000000000002
South Africa,ZAF,1979,wheat,1.0967
South Africa,ZAF,1979,rice,2.3077
South Africa,ZAF,1979,maize,1.8561
South Africa,ZAF,1979,barley,1.3178
South Africa,ZAF,1980,wheat,0.9047
South Africa,ZAF,1980,rice,2.3077
South Africa,ZAF,1980,maize,2.4195
South Africa,ZAF,1980,barley,0.8824000000000001
South Africa,ZAF,1981,wheat,1.3002
South Africa,ZAF,1981,rice,2.3077
South Africa,ZAF,1981,maize,3.3137000000000003
South Africa,ZAF,1981,barley,1.5362
South Africa,ZAF,1982,wheat,1.2141
South Africa,ZAF,1982,rice,2.3077
South Africa,ZAF,1982,maize,1.8827
South Africa,ZAF,1982,barley,1.7188
South Africa,ZAF,1983,wheat,0.9808
South Africa,ZAF,1983,rice,2.3077
South Africa,ZAF,1983,maize,0.94
South Africa,ZAF,1983,barley,1.9494
South Africa,ZAF,1984,wheat,1.208
South Africa,ZAF,1984,rice,2.3077
South Africa,ZAF,1984,maize,0.9913
South Africa,ZAF,1984,barley,1.9885
South Africa,ZAF,1985,wheat,0.8538
South Africa,ZAF,1985,rice,2.3077
South Africa,ZAF,1985,maize,1.8756
South Africa,ZAF,1985,barley,2.5347
South Africa,ZAF,1986,wheat,1.1989
South Africa,ZAF,1986,rice,2.3077
South Africa,ZAF,1986,maize,1.7809
South Africa,ZAF,1986,barley,2.1868000000000003
South Africa,ZAF,1987,wheat,1.8033
South Africa,ZAF,1987,rice,2.3077
South Africa,ZAF,1987,maize,1.5584
South Africa,ZAF,1987,barley,2.8000000000000003
South Africa,ZAF,1988,wheat,1.8019
South Africa,ZAF,1988,rice,2.3077
South Africa,ZAF,1988,maize,1.6195000000000002
South Africa,ZAF,1988,barley,1.5750000000000002
South Africa,ZAF,1989,wheat,1.0906
South Africa,ZAF,1989,rice,2.3077
South Africa,ZAF,1989,maize,2.8405
South Africa,ZAF,1989,barley,2.7423
South Africa,ZAF,1990,wheat,1.0934
South Africa,ZAF,1990,rice,1.8976
South Africa,ZAF,1990,maize,2.2051000000000003
South Africa,ZAF,1990,barley,2.3818
South Africa,ZAF,1991,wheat,1.4916
South Africa,ZAF,1991,rice,2.1154
South Africa,ZAF,1991,maize,2.2573000000000003
South Africa,ZAF,1991,barley,1.2593
South Africa,ZAF,1992,wheat,1.7653
South Africa,ZAF,1992,rice,2.138
South Africa,ZAF,1992,maize,0.7853
South Africa,ZAF,1992,barley,2.0075000000000003
South Africa,ZAF,1993,wheat,1.8454
South Africa,ZAF,1993,rice,2.1606
South Africa,ZAF,1993,maize,2.2840000000000003
South Africa,ZAF,1993,barley,2.0086
South Africa,ZAF,1994,wheat,1.7561
South Africa,ZAF,1994,rice,2.1832000000000003
South Africa,ZAF,1994,maize,2.8481
South Africa,ZAF,1994,barley,2.2917
South Africa,ZAF,1995,wheat,1.4507
South Africa,ZAF,1995,rice,2.2058
South Africa,ZAF,1995,maize,1.38
South Africa,ZAF,1995,barley,2.4
South Africa,ZAF,1996,wheat,2.0961000000000003
South Africa,ZAF,1996,rice,2.2284
South Africa,ZAF,1996,maize,2.7043
South Africa,ZAF,1996,barley,1.3858
South Africa,ZAF,1997,wheat,1.7575
South Africa,ZAF,1997,rice,2.251
South Africa,ZAF,1997,maize,2.5195000000000003
South Africa,ZAF,1997,barley,1.3788
South Africa,ZAF,1998,wheat,2.5295
South Africa,ZAF,1998,rice,2.2736
South Africa,ZAF,1998,maize,2.1611
South Africa,ZAF,1998,barley,1.9211
South Africa,ZAF,1999,wheat,2.4137
South Africa,ZAF,1999,rice,2.2960000000000003
South Africa,ZAF,1999,maize,2.2274000000000003
South Africa,ZAF,1999,barley,0.8928
South Africa,ZAF,2000,wheat,2.5997000000000003
South Africa,ZAF,2000,rice,2.2988
South Africa,ZAF,2000,maize,2.8492
South Africa,ZAF,2000,barley,1.8328
South Africa,ZAF,2001,wheat,2.5708
South Africa,ZAF,2001,rice,2.2857000000000003
South Africa,ZAF,2001,maize,2.4371
South Africa,ZAF,2001,barley,1.9286
South Africa,ZAF,2002,wheat,2.5906
South Africa,ZAF,2002,rice,2.3563
South Africa,ZAF,2002,maize,2.8516000000000004
South Africa,ZAF,2002,barley,2.5499
South Africa,ZAF,2003,wheat,2.068
South Africa,ZAF,2003,rice,2.3873
South Africa,ZAF,2003,maize,2.6582000000000003
South Africa,ZAF,2003,barley,2.8497000000000003
South Africa,ZAF,2004,wheat,2.0325
South Africa,ZAF,2004,rice,2.418
South Africa,ZAF,2004,maize,3.0305
South Africa,ZAF,2004,barley,2.2236
South Africa,ZAF,2005,wheat,2.3665000000000003
South Africa,ZAF,2005,rice,2.4486000000000003
South Africa,ZAF,2005,maize,3.6351
South Africa,ZAF,2005,barley,2.5
South Africa,ZAF,2006,wheat,2.7516000000000003
South Africa,ZAF,2006,rice,2.4781
South Africa,ZAF,2006,maize,3.4122000000000003
South Africa,ZAF,2006,barley,2.6286
South Africa,ZAF,2007,wheat,3.0142
South Africa,ZAF,2007,rice,2.5067
South Africa,ZAF,2007,maize,2.7921
South Africa,ZAF,2007,barley,3.0330000000000004
South Africa,ZAF,2008,wheat,2.8476000000000004
South Africa,ZAF,2008,rice,2.5346
South Africa,ZAF,2008,maize,4.5373
South Africa,ZAF,2008,barley,2.8134
South Africa,ZAF,2009,wheat,3.0475000000000003
South Africa,ZAF,2009,rice,2.5617
South Africa,ZAF,2009,maize,4.964
South Africa,ZAF,2009,barley,2.8892
South Africa,ZAF,2010,wheat,2.5623
South Africa,ZAF,2010,rice,2.5882
South Africa,ZAF,2010,maize,4.6736
South Africa,ZAF,2010,barley,2.3467
South Africa,ZAF,2011,wheat,3.3157
South Africa,ZAF,2011,rice,2.6141
South Africa,ZAF,2011,maize,4.367100000000001
South Africa,ZAF,2011,barley,3.8927
South Africa,ZAF,2012,wheat,3.7476
South Africa,ZAF,2012,rice,2.7273
South Africa,ZAF,2012,maize,4.4905
South Africa,ZAF,2012,barley,3.5084
South Africa,ZAF,2013,wheat,3.6993
South Africa,ZAF,2013,rice,2.6087
South Africa,ZAF,2013,maize,4.2466
South Africa,ZAF,2013,barley,3.2895000000000003
